Demand for New York (region) hourly - UTC time
https://www.eia.gov/opendata/v1/qb.php?category=3389943&sdid=EBA.NY-ALL.D.H
12:50:26 GMT-0400 (Eastern Daylight Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NY-ALL.D.H megawatthours
11/22/2015 07H,13443
11/22/2015 06H,14010
11/22/2015 05H,14823
11/22/2015 04H,15796
11/22/2015 03H,16653
11/22/2015 02H,17325
11/22/2015 01H,17810
11/22/2015 00H,18222
11/21/2015 23H,18314
11/21/2015 22H,17232
11/21/2015 21H,16407
11/21/2015 20H,16290
11/21/2015 19H,16334
11/21/2015 18H,16491
11/21/2015 17H,16609
11/21/2015 16H,16641
11/21/2015 15H,16430
11/21/2015 14H,15934
11/21/2015 13H,15101
11/21/2015 12H,14379
11/21/2015 11H,13693
11/21/2015 10H,13285
11/21/2015 09H,13211
11/21/2015 08H,13385
11/21/2015 07H,13713
11/21/2015 06H,14305
11/21/2015 05H,15217
11/21/2015 04H,16320
11/21/2015 03H,17353
11/21/2015 02H,18104
11/21/2015 01H,18640
11/21/2015 00H,19171
11/20/2015 23H,19423
11/20/2015 22H,18345
11/20/2015 21H,17705
11/20/2015 20H,17645
11/20/2015 19H,17667
11/20/2015 18H,17701
11/20/2015 17H,17792
11/20/2015 16H,17836
11/20/2015 15H,17775
11/20/2015 14H,17475
11/20/2015 13H,16932
11/20/2015 12H,15825
11/20/2015 11H,13988
11/20/2015 10H,13109
11/20/2015 09H,12922
11/20/2015 08H,13058
11/20/2015 07H,13431
11/20/2015 06H,14034
11/20/2015 05H,15018
11/20/2015 04H,16341
11/20/2015 03H,17559
11/20/2015 02H,18611
11/20/2015 01H,19299
11/20/2015 00H,19801
11/19/2015 23H,20061
11/19/2015 22H,19319
11/19/2015 21H,18653
11/19/2015 20H,18535
11/19/2015 19H,18564
11/19/2015 18H,18565
11/19/2015 17H,18531
11/19/2015 16H,18444
11/19/2015 15H,18202
11/19/2015 14H,17800
11/19/2015 13H,17202
11/19/2015 12H,15935
11/19/2015 11H,14060
11/19/2015 10H,13152
11/19/2015 09H,12957
11/19/2015 08H,13066
11/19/2015 07H,13383
11/19/2015 06H,13940
11/19/2015 05H,14938
11/19/2015 04H,16310
11/19/2015 03H,17632
11/19/2015 02H,18635
11/19/2015 01H,19317
11/19/2015 00H,19844
11/18/2015 23H,20098
11/18/2015 22H,19244
11/18/2015 21H,18376
11/18/2015 20H,18184
11/18/2015 19H,18187
11/18/2015 18H,18143
11/18/2015 17H,18235
11/18/2015 16H,18283
11/18/2015 15H,18291
11/18/2015 14H,18148
11/18/2015 13H,17721
11/18/2015 12H,16561
11/18/2015 11H,14638
11/18/2015 10H,13681
11/18/2015 09H,13433
11/18/2015 08H,13538
11/18/2015 07H,13852
11/18/2015 06H,14397
11/18/2015 05H,15347
11/18/2015 04H,16731
11/18/2015 03H,18076
11/18/2015 02H,19050
11/18/2015 01H,19687
11/18/2015 00H,20112
11/17/2015 23H,20221
11/17/2015 22H,18941
11/17/2015 21H,18085
11/17/2015 20H,17940
11/17/2015 19H,17955
11/17/2015 18H,17981
11/17/2015 17H,18111
11/17/2015 16H,18181
11/17/2015 15H,18186
11/17/2015 14H,18078
11/17/2015 13H,17668
11/17/2015 12H,16598
11/17/2015 11H,14629
11/17/2015 10H,13542
11/17/2015 09H,13242
11/17/2015 08H,13270
11/17/2015 07H,13520
11/17/2015 06H,14052
11/17/2015 05H,14962
11/17/2015 04H,16301
11/17/2015 03H,17570
11/17/2015 02H,18517
11/17/2015 01H,19158
11/17/2015 00H,19594
11/16/2015 23H,19730
11/16/2015 22H,18544
11/16/2015 21H,17909
11/16/2015 20H,17859
11/16/2015 19H,17876
11/16/2015 18H,17873
11/16/2015 17H,17854
11/16/2015 16H,17868
11/16/2015 15H,17786
11/16/2015 14H,17557
11/16/2015 13H,17100
11/16/2015 12H,16026
11/16/2015 11H,14139
11/16/2015 10H,13141
11/16/2015 09H,12846
11/16/2015 08H,12854
11/16/2015 07H,13082
11/16/2015 06H,13542
11/16/2015 05H,14312
11/16/2015 04H,15458
11/16/2015 03H,16531
11/16/2015 02H,17325
11/16/2015 01H,17807
11/16/2015 00H,18177
11/15/2015 23H,18094
11/15/2015 22H,16711
11/15/2015 21H,15932
11/15/2015 20H,15804
11/15/2015 19H,15767
11/15/2015 18H,15804
11/15/2015 17H,15804
11/15/2015 16H,15677
11/15/2015 15H,15428
11/15/2015 14H,14948
11/15/2015 13H,14280
11/15/2015 12H,13827
11/15/2015 11H,13418
11/15/2015 10H,13177
11/15/2015 09H,13174
11/15/2015 08H,13371
11/15/2015 07H,13736
11/15/2015 06H,14281
11/15/2015 05H,15100
11/15/2015 04H,16033
11/15/2015 03H,16862
11/15/2015 02H,17552
11/15/2015 01H,18000
11/15/2015 00H,18373
11/14/2015 23H,18449
11/14/2015 22H,17340
11/14/2015 21H,16700
11/14/2015 20H,16618
11/14/2015 19H,16671
11/14/2015 18H,16779
11/14/2015 17H,16849
11/14/2015 16H,16795
11/14/2015 15H,16474
11/14/2015 14H,15819
11/14/2015 13H,14930
11/14/2015 12H,14224
11/14/2015 11H,13567
11/14/2015 10H,13182
11/14/2015 09H,13139
11/14/2015 08H,13321
11/14/2015 07H,13695
11/14/2015 06H,14265
11/14/2015 05H,15180
11/14/2015 04H,16366
11/14/2015 03H,17395
11/14/2015 02H,18204
11/14/2015 01H,18837
11/14/2015 00H,19374
11/13/2015 23H,19553
11/13/2015 22H,18646
11/13/2015 21H,18027
11/13/2015 20H,17970
11/13/2015 19H,18068
11/13/2015 18H,18110
11/13/2015 17H,18192
11/13/2015 16H,18155
11/13/2015 15H,17925
11/13/2015 14H,17602
11/13/2015 13H,17026
11/13/2015 12H,15821
11/13/2015 11H,14031
11/13/2015 10H,13123
11/13/2015 09H,12916
11/13/2015 08H,13019
11/13/2015 07H,13409
11/13/2015 06H,13993
11/13/2015 05H,15032
11/13/2015 04H,16346
11/13/2015 03H,17603
11/13/2015 02H,18626
11/13/2015 01H,19348
11/13/2015 00H,19933
11/12/2015 23H,20173
11/12/2015 22H,19390
11/12/2015 21H,18786
11/12/2015 20H,18691
11/12/2015 19H,18743
11/12/2015 18H,18684
11/12/2015 17H,18733
11/12/2015 16H,18681
11/12/2015 15H,18407
11/12/2015 14H,17981
11/12/2015 13H,17352
11/12/2015 12H,15999
11/12/2015 11H,14156
11/12/2015 10H,13160
11/12/2015 09H,12906
11/12/2015 08H,13001
11/12/2015 07H,13358
11/12/2015 06H,13913
11/12/2015 05H,14948
11/12/2015 04H,16220
11/12/2015 03H,17482
11/12/2015 02H,18419
11/12/2015 01H,19116
11/12/2015 00H,19617
11/11/2015 23H,19783
11/11/2015 22H,18868
11/11/2015 21H,18240
11/11/2015 20H,18183
11/11/2015 19H,18241
11/11/2015 18H,18279
11/11/2015 17H,18344
11/11/2015 16H,18273
11/11/2015 15H,17987
11/11/2015 14H,17445
11/11/2015 13H,16469
11/11/2015 12H,15235
11/11/2015 11H,13979
11/11/2015 10H,13190
11/11/2015 09H,12995
11/11/2015 08H,13119
11/11/2015 07H,13471
11/11/2015 06H,14072
11/11/2015 05H,15030
11/11/2015 04H,16254
11/11/2015 03H,17486
11/11/2015 02H,18464
11/11/2015 01H,19222
11/11/2015 00H,19772
11/10/2015 23H,20106
11/10/2015 22H,19394
11/10/2015 21H,18777
11/10/2015 20H,18583
11/10/2015 19H,18637
11/10/2015 18H,18674
11/10/2015 17H,18750
11/10/2015 16H,18661
11/10/2015 15H,18431
11/10/2015 14H,17983
11/10/2015 13H,17337
11/10/2015 12H,16097
11/10/2015 11H,14232
11/10/2015 10H,13278
11/10/2015 09H,13023
11/10/2015 08H,13100
11/10/2015 07H,13433
11/10/2015 06H,13937
11/10/2015 05H,14968
11/10/2015 04H,16340
11/10/2015 03H,17649
11/10/2015 02H,18616
11/10/2015 01H,19300
11/10/2015 00H,19718
11/9/2015 23H,19805
11/9/2015 22H,18594
11/9/2015 21H,17895
11/9/2015 20H,17796
11/9/2015 19H,17844
11/9/2015 18H,17852
11/9/2015 17H,17987
11/9/2015 16H,18102
11/9/2015 15H,18077
11/9/2015 14H,17859
11/9/2015 13H,17425
11/9/2015 12H,16322
11/9/2015 11H,14458
11/9/2015 10H,13413
11/9/2015 09H,13075
11/9/2015 08H,13118
11/9/2015 07H,13362
11/9/2015 06H,13803
11/9/2015 05H,14523
11/9/2015 04H,15539
11/9/2015 03H,16536
11/9/2015 02H,17358
11/9/2015 01H,17810
11/9/2015 00H,18094
11/8/2015 23H,17963
11/8/2015 22H,16586
11/8/2015 21H,15902
11/8/2015 20H,15730
11/8/2015 19H,15734
11/8/2015 18H,15754
11/8/2015 17H,15706
11/8/2015 16H,15499
11/8/2015 15H,15190
11/8/2015 14H,14646
11/8/2015 13H,13843
11/8/2015 12H,13326
11/8/2015 11H,12906
11/8/2015 10H,12645
11/8/2015 09H,12647
11/8/2015 08H,12851
11/8/2015 07H,13215
11/8/2015 06H,13785
11/8/2015 05H,14621
11/8/2015 04H,15528
11/8/2015 03H,16323
11/8/2015 02H,16907
11/8/2015 01H,17354
11/8/2015 00H,17766
11/7/2015 23H,17872
11/7/2015 22H,17008
11/7/2015 21H,16443
11/7/2015 20H,16382
11/7/2015 19H,16487
11/7/2015 18H,16593
11/7/2015 17H,16638
11/7/2015 16H,16519
11/7/2015 15H,16140
11/7/2015 14H,15516
11/7/2015 13H,14502
11/7/2015 12H,13678
11/7/2015 11H,13098
11/7/2015 10H,12817
11/7/2015 09H,12861
11/7/2015 08H,13109
11/7/2015 07H,13523
11/7/2015 06H,14190
11/7/2015 05H,15191
11/7/2015 04H,16394
11/7/2015 03H,17472
11/7/2015 02H,18303
11/7/2015 01H,19026
11/7/2015 00H,19662
11/6/2015 23H,20071
11/6/2015 22H,19337
11/6/2015 21H,19043
11/6/2015 20H,19091
11/6/2015 19H,19209
11/6/2015 18H,19258
11/6/2015 17H,19254
11/6/2015 16H,19087
11/6/2015 15H,18819
11/6/2015 14H,18277
11/6/2015 13H,17368
11/6/2015 12H,15949
11/6/2015 11H,14122
11/6/2015 10H,13167
11/6/2015 09H,12965
11/6/2015 08H,13084
11/6/2015 07H,13403
11/6/2015 06H,14006
11/6/2015 05H,15010
11/6/2015 04H,16279
11/6/2015 03H,17629
11/6/2015 02H,18605
11/6/2015 01H,19319
11/6/2015 00H,19842
11/5/2015 23H,20065
11/5/2015 22H,19197
11/5/2015 21H,18741
11/5/2015 20H,18689
11/5/2015 19H,18651
11/5/2015 18H,18580
11/5/2015 17H,18544
11/5/2015 16H,18490
11/5/2015 15H,18160
11/5/2015 14H,17677
11/5/2015 13H,16996
11/5/2015 12H,15709
11/5/2015 11H,13884
11/5/2015 10H,12945
11/5/2015 09H,12720
11/5/2015 08H,12822
11/5/2015 07H,13128
11/5/2015 06H,13663
11/5/2015 05H,14578
11/5/2015 04H,15844
11/5/2015 03H,17165
11/5/2015 02H,18216
11/5/2015 01H,18923
11/5/2015 00H,19486
11/4/2015 23H,19579
11/4/2015 22H,18535
11/4/2015 21H,18212
11/4/2015 20H,18200
11/4/2015 19H,18202
11/4/2015 18H,18120
11/4/2015 17H,18123
11/4/2015 16H,18009
11/4/2015 15H,17746
11/4/2015 14H,17444
11/4/2015 13H,16876
11/4/2015 12H,15769
11/4/2015 11H,13934
11/4/2015 10H,12962
11/4/2015 09H,12705
11/4/2015 08H,12794
11/4/2015 07H,13077
11/4/2015 06H,13611
11/4/2015 05H,14571
11/4/2015 04H,15816
11/4/2015 03H,17096
11/4/2015 02H,18162
11/4/2015 01H,18911
11/4/2015 00H,19507
11/3/2015 23H,19615
11/3/2015 22H,18534
11/3/2015 21H,18202
11/3/2015 20H,18151
11/3/2015 19H,18124
11/3/2015 18H,18036
11/3/2015 17H,18021
11/3/2015 16H,17932
11/3/2015 15H,17705
11/3/2015 14H,17406
11/3/2015 13H,16872
11/3/2015 12H,15841
11/3/2015 11H,14195
11/3/2015 10H,13195
11/3/2015 09H,12902
11/3/2015 08H,12981
11/3/2015 07H,13259
11/3/2015 06H,13765
11/3/2015 05H,14653
11/3/2015 04H,15904
11/3/2015 03H,17211
11/3/2015 02H,18224
11/3/2015 01H,18975
11/3/2015 00H,19491
11/2/2015 23H,19568
11/2/2015 22H,18420
11/2/2015 21H,17902
11/2/2015 20H,17877
11/2/2015 19H,17933
11/2/2015 18H,17981
11/2/2015 17H,18084
11/2/2015 16H,18038
11/2/2015 15H,17835
11/2/2015 14H,17503
11/2/2015 13H,16957
11/2/2015 12H,15888
11/2/2015 11H,13972
11/2/2015 10H,12901
11/2/2015 09H,12591
11/2/2015 08H,12623
11/2/2015 07H,12891
11/2/2015 06H,13421
11/2/2015 05H,14110
11/2/2015 04H,15072
11/2/2015 03H,16023
11/2/2015 02H,16992
11/2/2015 01H,17570
11/2/2015 00H,17969
11/1/2015 23H,17944
11/1/2015 22H,16638
11/1/2015 21H,16126
11/1/2015 20H,16001
11/1/2015 19H,16011
11/1/2015 18H,16088
11/1/2015 17H,16093
11/1/2015 16H,15953
11/1/2015 15H,15626
11/1/2015 14H,14984
11/1/2015 13H,14016
11/1/2015 12H,13352
11/1/2015 11H,12816
11/1/2015 10H,12534
11/1/2015 09H,12516
11/1/2015 08H,12617
11/1/2015 07H,12837
11/1/2015 06H,13221
11/1/2015 05H,13775
11/1/2015 04H,14611
11/1/2015 03H,15481
11/1/2015 02H,16235
11/1/2015 01H,16711
11/1/2015 00H,17005
10/31/2015 23H,17137
10/31/2015 22H,16424
10/31/2015 21H,16077
10/31/2015 20H,15880
10/31/2015 19H,15930
10/31/2015 18H,16085
10/31/2015 17H,16280
10/31/2015 16H,16486
10/31/2015 15H,16512
10/31/2015 14H,16286
10/31/2015 13H,15720
10/31/2015 12H,14938
10/31/2015 11H,14122
10/31/2015 10H,13342
10/31/2015 09H,13002
10/31/2015 08H,12972
10/31/2015 07H,13156
10/31/2015 06H,13511
10/31/2015 05H,14106
10/31/2015 04H,15050
10/31/2015 03H,16181
10/31/2015 02H,17174
10/31/2015 01H,17839
10/31/2015 00H,18336
10/30/2015 23H,18425
10/30/2015 22H,17772
10/30/2015 21H,17489
10/30/2015 20H,17460
10/30/2015 19H,17555
10/30/2015 18H,17706
10/30/2015 17H,17786
10/30/2015 16H,17978
10/30/2015 15H,17927
10/30/2015 14H,17834
10/30/2015 13H,17601
10/30/2015 12H,17216
10/30/2015 11H,15733
10/30/2015 10H,13861
10/30/2015 09H,12955
10/30/2015 08H,12799
10/30/2015 07H,12950
10/30/2015 06H,13333
10/30/2015 05H,13912
10/30/2015 04H,14907
10/30/2015 03H,16231
10/30/2015 02H,17509
10/30/2015 01H,18394
10/30/2015 00H,18979
10/29/2015 23H,19185
10/29/2015 22H,18592
10/29/2015 21H,18270
10/29/2015 20H,18189
10/29/2015 19H,18316
10/29/2015 18H,18492
10/29/2015 17H,18535
10/29/2015 16H,18668
10/29/2015 15H,18528
10/29/2015 14H,18327
10/29/2015 13H,17973
10/29/2015 12H,17475
10/29/2015 11H,16039
10/29/2015 10H,14093
10/29/2015 09H,13255
10/29/2015 08H,13145
10/29/2015 07H,13306
10/29/2015 06H,13687
10/29/2015 05H,14315
10/29/2015 04H,15331
10/29/2015 03H,16698
10/29/2015 02H,18022
10/29/2015 01H,19018
10/29/2015 00H,19706
10/28/2015 23H,20088
10/28/2015 22H,19803
10/28/2015 21H,19372
10/28/2015 20H,19020
10/28/2015 19H,18942
10/28/2015 18H,19030
10/28/2015 17H,19028
10/28/2015 16H,19018
10/28/2015 15H,18878
10/28/2015 14H,18618
10/28/2015 13H,18205
10/28/2015 12H,17646
10/28/2015 11H,16139
10/28/2015 10H,14208
10/28/2015 09H,13282
10/28/2015 08H,13098
10/28/2015 07H,13229
10/28/2015 06H,13596
10/28/2015 05H,14185
10/28/2015 04H,15146
10/28/2015 03H,16432
10/28/2015 02H,17697
10/28/2015 01H,18638
10/28/2015 00H,19247
10/27/2015 23H,19298
10/27/2015 22H,18399
10/27/2015 21H,17989
10/27/2015 20H,17809
10/27/2015 19H,17851
10/27/2015 18H,17997
10/27/2015 17H,18086
10/27/2015 16H,18237
10/27/2015 15H,18349
10/27/2015 14H,18343
10/27/2015 13H,18207
10/27/2015 12H,17896
10/27/2015 11H,16505
10/27/2015 10H,14516
10/27/2015 09H,13526
10/27/2015 08H,13255
10/27/2015 07H,13332
10/27/2015 06H,13651
10/27/2015 05H,14148
10/27/2015 04H,15102
10/27/2015 03H,16418
10/27/2015 02H,17744
10/27/2015 01H,18679
10/27/2015 00H,19273
10/26/2015 23H,19218
10/26/2015 22H,18288
10/26/2015 21H,17883
10/26/2015 20H,17736
10/26/2015 19H,17769
10/26/2015 18H,17858
10/26/2015 17H,17918
10/26/2015 16H,18056
10/26/2015 15H,18148
10/26/2015 14H,18096
10/26/2015 13H,17858
10/26/2015 12H,17412
10/26/2015 11H,15977
10/26/2015 10H,13979
10/26/2015 09H,12934
10/26/2015 08H,12660
10/26/2015 07H,12700
10/26/2015 06H,12966
10/26/2015 05H,13413
10/26/2015 04H,14237
10/26/2015 03H,15326
10/26/2015 02H,16345
10/26/2015 01H,17136
10/26/2015 00H,17587
10/25/2015 23H,17454
10/25/2015 22H,16530
10/25/2015 21H,16168
10/25/2015 20H,16010
10/25/2015 19H,16043
10/25/2015 18H,16208
10/25/2015 17H,16311
10/25/2015 16H,16265
10/25/2015 15H,15999
10/25/2015 14H,15500
10/25/2015 13H,14635
10/25/2015 12H,13781
10/25/2015 11H,13172
10/25/2015 10H,12720
10/25/2015 09H,12538
10/25/2015 08H,12623
10/25/2015 07H,12902
10/25/2015 06H,13328
10/25/2015 05H,13914
10/25/2015 04H,14747
10/25/2015 03H,15697
10/25/2015 02H,16481
10/25/2015 01H,17034
10/25/2015 00H,17477
10/24/2015 23H,17579
10/24/2015 22H,16898
10/24/2015 21H,16440
10/24/2015 20H,16315
10/24/2015 19H,16367
10/24/2015 18H,16476
10/24/2015 17H,16592
10/24/2015 16H,16658
10/24/2015 15H,16602
10/24/2015 14H,16312
10/24/2015 13H,15717
10/24/2015 12H,14891
10/24/2015 11H,14082
10/24/2015 10H,13377
10/24/2015 09H,13016
10/24/2015 08H,12990
10/24/2015 07H,13149
10/24/2015 06H,13532
10/24/2015 05H,14134
10/24/2015 04H,15064
10/24/2015 03H,16193
10/24/2015 02H,17171
10/24/2015 01H,17859
10/24/2015 00H,18361
10/23/2015 23H,18356
10/23/2015 22H,17701
10/23/2015 21H,17499
10/23/2015 20H,17426
10/23/2015 19H,17549
10/23/2015 18H,17650
10/23/2015 17H,17744
10/23/2015 16H,17867
10/23/2015 15H,17916
10/23/2015 14H,17803
10/23/2015 13H,17488
10/23/2015 12H,16945
10/23/2015 11H,15635
10/23/2015 10H,13749
10/23/2015 09H,12931
10/23/2015 08H,12775
10/23/2015 07H,12929
10/23/2015 06H,13302
10/23/2015 05H,13959
10/23/2015 04H,14955
10/23/2015 03H,16297
10/23/2015 02H,17595
10/23/2015 01H,18580
10/23/2015 00H,19213
10/22/2015 23H,19278
10/22/2015 22H,18714
10/22/2015 21H,18584
10/22/2015 20H,18474
10/22/2015 19H,18505
10/22/2015 18H,18533
10/22/2015 17H,18448
10/22/2015 16H,18343
10/22/2015 15H,18224
10/22/2015 14H,17987
10/22/2015 13H,17606
10/22/2015 12H,17036
10/22/2015 11H,15665
10/22/2015 10H,13756
10/22/2015 09H,12911
10/22/2015 08H,12754
10/22/2015 07H,12856
10/22/2015 06H,13207
10/22/2015 05H,13812
10/22/2015 04H,14882
10/22/2015 03H,16181
10/22/2015 02H,17477
10/22/2015 01H,18482
10/22/2015 00H,19112
10/21/2015 23H,19145
10/21/2015 22H,18535
10/21/2015 21H,18384
10/21/2015 20H,18338
10/21/2015 19H,18336
10/21/2015 18H,18383
10/21/2015 17H,18323
10/21/2015 16H,18274
10/21/2015 15H,18123
10/21/2015 14H,17882
10/21/2015 13H,17520
10/21/2015 12H,17068
10/21/2015 11H,15662
10/21/2015 10H,13757
10/21/2015 09H,12916
10/21/2015 08H,12721
10/21/2015 07H,12831
10/21/2015 06H,13192
10/21/2015 05H,13733
10/21/2015 04H,14828
10/21/2015 03H,16174
10/21/2015 02H,17464
10/21/2015 01H,18477
10/21/2015 00H,19163
10/20/2015 23H,19191
10/20/2015 22H,18556
10/20/2015 21H,18278
10/20/2015 20H,18088
10/20/2015 19H,18060
10/20/2015 18H,18111
10/20/2015 17H,18142
10/20/2015 16H,18241
10/20/2015 15H,18317
10/20/2015 14H,18174
10/20/2015 13H,17985
10/20/2015 12H,17527
10/20/2015 11H,16209
10/20/2015 10H,14312
10/20/2015 09H,13404
10/20/2015 08H,13231
10/20/2015 07H,13366
10/20/2015 06H,13728
10/20/2015 05H,14314
10/20/2015 04H,15330
10/20/2015 03H,16709
10/20/2015 02H,18098
10/20/2015 01H,19093
10/20/2015 00H,19695
10/19/2015 23H,19505
10/19/2015 22H,18635
10/19/2015 21H,18238
10/19/2015 20H,18058
10/19/2015 19H,18094
10/19/2015 18H,18261
10/19/2015 17H,18345
10/19/2015 16H,18599
10/19/2015 15H,18770
10/19/2015 14H,18697
10/19/2015 13H,18484
10/19/2015 12H,18047
10/19/2015 11H,16767
10/19/2015 10H,14797
10/19/2015 09H,13763
10/19/2015 08H,13473
10/19/2015 07H,13523
10/19/2015 06H,13757
10/19/2015 05H,14229
10/19/2015 04H,15082
10/19/2015 03H,16174
10/19/2015 02H,17211
10/19/2015 01H,17986
10/19/2015 00H,18340
10/18/2015 23H,17983
10/18/2015 22H,16994
10/18/2015 21H,16515
10/18/2015 20H,16264
10/18/2015 19H,16229
10/18/2015 18H,16331
10/18/2015 17H,16345
10/18/2015 16H,16244
10/18/2015 15H,16030
10/18/2015 14H,15723
10/18/2015 13H,15078
10/18/2015 12H,14258
10/18/2015 11H,13684
10/18/2015 10H,13174
10/18/2015 09H,12920
10/18/2015 08H,12925
10/18/2015 07H,13130
10/18/2015 06H,13513
10/18/2015 05H,14043
10/18/2015 04H,14895
10/18/2015 03H,15863
10/18/2015 02H,16655
10/18/2015 01H,17212
10/18/2015 00H,17592
10/17/2015 23H,17300
10/17/2015 22H,16468
10/17/2015 21H,16088
10/17/2015 20H,15895
10/17/2015 19H,15902
10/17/2015 18H,16026
10/17/2015 17H,16192
10/17/2015 16H,16281
10/17/2015 15H,16266
10/17/2015 14H,15987
10/17/2015 13H,15361
10/17/2015 12H,14432
10/17/2015 11H,13689
10/17/2015 10H,12975
10/17/2015 09H,12641
10/17/2015 08H,12634
10/17/2015 07H,12835
10/17/2015 06H,13199
10/17/2015 05H,13783
10/17/2015 04H,14713
10/17/2015 03H,15880
10/17/2015 02H,16949
10/17/2015 01H,17701
10/17/2015 00H,18201
10/16/2015 23H,18206
10/16/2015 22H,17788
10/16/2015 21H,17675
10/16/2015 20H,17600
10/16/2015 19H,17654
10/16/2015 18H,17764
10/16/2015 17H,17821
10/16/2015 16H,17925
10/16/2015 15H,17889
10/16/2015 14H,17687
10/16/2015 13H,17390
10/16/2015 12H,16843
10/16/2015 11H,15541
10/16/2015 10H,13642
10/16/2015 09H,12782
10/16/2015 08H,12587
10/16/2015 07H,12704
10/16/2015 06H,13059
10/16/2015 05H,13666
10/16/2015 04H,14707
10/16/2015 03H,15985
10/16/2015 02H,17256
10/16/2015 01H,18242
10/16/2015 00H,18796
10/15/2015 23H,18627
10/15/2015 22H,18100
10/15/2015 21H,17946
10/15/2015 20H,17817
10/15/2015 19H,17805
10/15/2015 18H,17862
10/15/2015 17H,17847
10/15/2015 16H,17922
10/15/2015 15H,17935
10/15/2015 14H,17766
10/15/2015 13H,17454
10/15/2015 12H,16910
10/15/2015 11H,15644
10/15/2015 10H,13726
10/15/2015 09H,12781
10/15/2015 08H,12603
10/15/2015 07H,12722
10/15/2015 06H,13053
10/15/2015 05H,13607
10/15/2015 04H,14614
10/15/2015 03H,15999
10/15/2015 02H,17323
10/15/2015 01H,18350
10/15/2015 00H,18987
10/14/2015 23H,18821
10/14/2015 22H,18390
10/14/2015 21H,18300
10/14/2015 20H,18232
10/14/2015 19H,18255
10/14/2015 18H,18272
10/14/2015 17H,18203
10/14/2015 16H,18177
10/14/2015 15H,18096
10/14/2015 14H,17897
10/14/2015 13H,17482
10/14/2015 12H,16897
10/14/2015 11H,15553
10/14/2015 10H,13662
10/14/2015 09H,12834
10/14/2015 08H,12695
10/14/2015 07H,12873
10/14/2015 06H,13250
10/14/2015 05H,13835
10/14/2015 04H,14968
10/14/2015 03H,16393
10/14/2015 02H,17792
10/14/2015 01H,18830
10/14/2015 00H,19571
10/13/2015 23H,19422
10/13/2015 22H,19027
10/13/2015 21H,18936
10/13/2015 20H,18922
10/13/2015 19H,18877
10/13/2015 18H,19054
10/13/2015 17H,19022
10/13/2015 16H,18921
10/13/2015 15H,18698
10/13/2015 14H,18281
10/13/2015 13H,17754
10/13/2015 12H,17105
10/13/2015 11H,15716
10/13/2015 10H,13784
10/13/2015 09H,12838
10/13/2015 08H,12658
10/13/2015 07H,12784
10/13/2015 06H,13102
10/13/2015 05H,13715
10/13/2015 04H,14773
10/13/2015 03H,16097
10/13/2015 02H,17435
10/13/2015 01H,18447
10/13/2015 00H,19162
10/12/2015 23H,18923
10/12/2015 22H,18637
10/12/2015 21H,18600
10/12/2015 20H,18448
10/12/2015 19H,18381
10/12/2015 18H,18296
10/12/2015 17H,18206
10/12/2015 16H,18057
10/12/2015 15H,17828
10/12/2015 14H,17439
10/12/2015 13H,16744
10/12/2015 12H,15710
10/12/2015 11H,14585
10/12/2015 10H,13300
10/12/2015 09H,12567
10/12/2015 08H,12406
10/12/2015 07H,12530
10/12/2015 06H,12857
10/12/2015 05H,13420
10/12/2015 04H,14280
10/12/2015 03H,15260
10/12/2015 02H,16144
10/12/2015 01H,16830
10/12/2015 00H,17217
10/11/2015 23H,16699
10/11/2015 22H,16106
10/11/2015 21H,15767
10/11/2015 20H,15487
10/11/2015 19H,15403
10/11/2015 18H,15396
10/11/2015 17H,15409
10/11/2015 16H,15357
10/11/2015 15H,15217
10/11/2015 14H,14867
10/11/2015 13H,14235
10/11/2015 12H,13459
10/11/2015 11H,12967
10/11/2015 10H,12494
10/11/2015 09H,12299
10/11/2015 08H,12338
10/11/2015 07H,12551
10/11/2015 06H,12979
10/11/2015 05H,13607
10/11/2015 04H,14458
10/11/2015 03H,15335
10/11/2015 02H,16136
10/11/2015 01H,16728
10/11/2015 00H,17043
10/10/2015 23H,16544
10/10/2015 22H,15913
10/10/2015 21H,15642
10/10/2015 20H,15463
10/10/2015 19H,15515
10/10/2015 18H,15634
10/10/2015 17H,15779
10/10/2015 16H,15889
10/10/2015 15H,15858
10/10/2015 14H,15592
10/10/2015 13H,14998
10/10/2015 12H,14127
10/10/2015 11H,13464
10/10/2015 10H,12835
10/10/2015 09H,12563
10/10/2015 08H,12612
10/10/2015 07H,12923
10/10/2015 06H,13404
10/10/2015 05H,14125
10/10/2015 04H,15273
10/10/2015 03H,16562
10/10/2015 02H,17667
10/10/2015 01H,18527
10/10/2015 00H,19206
10/9/2015 23H,19457
10/9/2015 22H,19439
10/9/2015 21H,19407
10/9/2015 20H,19364
10/9/2015 19H,19386
10/9/2015 18H,19326
10/9/2015 17H,19256
10/9/2015 16H,19211
10/9/2015 15H,18989
10/9/2015 14H,18603
10/9/2015 13H,18008
10/9/2015 12H,17134
10/9/2015 11H,15725
10/9/2015 10H,13894
10/9/2015 09H,13030
10/9/2015 08H,12854
10/9/2015 07H,12972
10/9/2015 06H,13308
10/9/2015 05H,13866
10/9/2015 04H,14853
10/9/2015 03H,16225
10/9/2015 02H,17538
10/9/2015 01H,18524
10/9/2015 00H,19113
10/8/2015 23H,18759
10/8/2015 22H,18470
