Actual Net Interchange for New England (region) to New York (region) hourly - UTC time
https://www.eia.gov/opendata/v1/qb.php?category=3390279&sdid=EBA.NE-NY.ID.H
14:48:25 GMT-0400 (Eastern Daylight Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NE-NY.ID.H megawatthours
05/2/2016 03H,-184
05/2/2016 02H,-165
05/2/2016 01H,-310
05/2/2016 00H,-394
05/1/2016 23H,-421
05/1/2016 22H,-210
05/1/2016 21H,-79
05/1/2016 20H,-61
05/1/2016 19H,-43
05/1/2016 18H,-220
05/1/2016 17H,-30
05/1/2016 16H,242
05/1/2016 15H,143
05/1/2016 14H,54
05/1/2016 13H,-25
05/1/2016 12H,-256
05/1/2016 11H,-228
05/1/2016 10H,-90
05/1/2016 09H,-146
05/1/2016 08H,-104
05/1/2016 07H,-16
05/1/2016 06H,118
05/1/2016 05H,118
05/1/2016 04H,-18
05/1/2016 03H,135
05/1/2016 02H,297
05/1/2016 01H,71
05/1/2016 00H,103
04/30/2016 23H,65
04/30/2016 22H,-6
04/30/2016 21H,61
04/30/2016 20H,250
04/30/2016 19H,227
04/30/2016 18H,177
04/30/2016 17H,256
04/30/2016 16H,273
04/30/2016 15H,-13
04/30/2016 14H,131
04/30/2016 13H,300
04/30/2016 12H,37
04/30/2016 11H,111
04/30/2016 10H,6
04/30/2016 09H,-54
04/30/2016 08H,-35
04/30/2016 07H,-119
04/30/2016 06H,-40
04/30/2016 05H,28
04/30/2016 04H,112
04/30/2016 03H,-207
04/30/2016 02H,-119
04/30/2016 01H,8
04/30/2016 00H,-90
04/29/2016 23H,-85
04/29/2016 22H,77
04/29/2016 21H,-30
04/29/2016 20H,22
04/29/2016 19H,-19
04/29/2016 18H,-184
04/29/2016 17H,-310
04/29/2016 16H,-521
04/29/2016 15H,-409
04/29/2016 14H,-418
04/29/2016 13H,-497
04/29/2016 12H,-578
04/29/2016 11H,-326
04/29/2016 10H,-410
04/29/2016 09H,-648
04/29/2016 08H,-670
04/29/2016 07H,-751
04/29/2016 06H,-709
04/29/2016 05H,-628
04/29/2016 04H,-493
04/29/2016 03H,-473
04/29/2016 02H,-548
04/29/2016 01H,-695
04/29/2016 00H,-456
04/28/2016 23H,-492
04/28/2016 22H,-537
04/28/2016 21H,-355
04/28/2016 20H,-221
04/28/2016 19H,-36
04/28/2016 18H,-24
04/28/2016 17H,-15
04/28/2016 16H,-84
04/28/2016 15H,-277
04/28/2016 14H,-575
04/28/2016 13H,-667
04/28/2016 12H,-745
04/28/2016 11H,-619
04/28/2016 10H,-718
04/28/2016 09H,-751
04/28/2016 08H,-757
04/28/2016 07H,-713
04/28/2016 06H,-702
04/28/2016 05H,-734
04/28/2016 04H,-349
04/28/2016 03H,-304
04/28/2016 02H,-298
04/28/2016 01H,-478
04/28/2016 00H,-584
04/27/2016 23H,-472
04/27/2016 22H,-338
04/27/2016 21H,-343
04/27/2016 20H,-353
04/27/2016 19H,-355
04/27/2016 18H,-241
04/27/2016 17H,-319
04/27/2016 16H,-347
04/27/2016 15H,-361
04/27/2016 14H,-616
04/27/2016 13H,-668
04/27/2016 12H,-686
04/27/2016 11H,-582
04/27/2016 10H,-591
04/27/2016 09H,-534
04/27/2016 08H,-632
04/27/2016 07H,-546
04/27/2016 06H,-414
04/27/2016 05H,-454
04/27/2016 04H,-336
04/27/2016 03H,-480
04/27/2016 02H,-617
04/27/2016 01H,-508
04/27/2016 00H,-485
04/26/2016 23H,-461
04/26/2016 22H,-361
04/26/2016 21H,-303
04/26/2016 20H,-336
04/26/2016 19H,-272
04/26/2016 18H,-270
04/26/2016 17H,-445
04/26/2016 16H,-392
04/26/2016 15H,-440
04/26/2016 14H,-295
04/26/2016 13H,-418
04/26/2016 12H,-330
04/26/2016 11H,16
04/26/2016 10H,-276
04/26/2016 09H,-357
04/26/2016 08H,-520
04/26/2016 07H,-464
04/26/2016 06H,-515
04/26/2016 05H,-466
04/26/2016 04H,-329
04/26/2016 03H,-382
04/26/2016 02H,-461
04/26/2016 01H,-434
04/26/2016 00H,-485
04/25/2016 23H,-457
04/25/2016 22H,-409
04/25/2016 21H,-347
04/25/2016 20H,-414
04/25/2016 19H,-346
04/25/2016 18H,-332
04/25/2016 17H,-284
04/25/2016 16H,-318
04/25/2016 15H,-320
04/25/2016 14H,-157
04/25/2016 13H,-26
04/25/2016 12H,-13
04/25/2016 11H,-210
04/25/2016 10H,-426
04/25/2016 09H,-669
04/25/2016 08H,-814
04/25/2016 07H,-777
04/25/2016 06H,-623
04/25/2016 05H,-228
04/25/2016 04H,280
04/25/2016 03H,-45
04/25/2016 02H,99
04/25/2016 01H,78
04/25/2016 00H,158
04/24/2016 23H,213
04/24/2016 22H,373
04/24/2016 21H,439
04/24/2016 20H,240
04/24/2016 19H,344
04/24/2016 18H,323
04/24/2016 17H,512
04/24/2016 16H,752
04/24/2016 15H,597
04/24/2016 14H,496
04/24/2016 13H,753
04/24/2016 12H,334
04/24/2016 11H,393
04/24/2016 10H,326
04/24/2016 09H,235
04/24/2016 08H,71
04/24/2016 07H,371
04/24/2016 06H,446
04/24/2016 05H,468
04/24/2016 04H,796
04/24/2016 03H,650
04/24/2016 02H,510
04/24/2016 01H,349
04/24/2016 00H,135
04/23/2016 23H,303
04/23/2016 22H,56
04/23/2016 21H,342
04/23/2016 20H,456
04/23/2016 19H,599
04/23/2016 18H,677
04/23/2016 17H,777
04/23/2016 16H,861
04/23/2016 15H,729
04/23/2016 14H,605
04/23/2016 13H,527
04/23/2016 12H,415
04/23/2016 11H,489
04/23/2016 10H,363
04/23/2016 09H,107
04/23/2016 08H,137
04/23/2016 07H,173
04/23/2016 06H,200
04/23/2016 05H,-28
04/23/2016 04H,-306
04/23/2016 03H,-317
04/23/2016 02H,-311
04/23/2016 01H,-429
04/23/2016 00H,-534
04/22/2016 23H,-414
04/22/2016 22H,-320
04/22/2016 21H,-205
04/22/2016 20H,31
04/22/2016 19H,71
04/22/2016 18H,260
04/22/2016 17H,215
04/22/2016 16H,260
04/22/2016 15H,216
04/22/2016 14H,182
04/22/2016 13H,217
04/22/2016 12H,224
04/22/2016 11H,280
04/22/2016 10H,-213
04/22/2016 09H,-434
04/22/2016 08H,-391
04/22/2016 07H,-298
04/22/2016 06H,-134
04/22/2016 05H,-69
04/22/2016 04H,-28
04/22/2016 03H,55
04/22/2016 02H,-45
04/22/2016 01H,-84
04/22/2016 00H,-341
04/21/2016 23H,-270
04/21/2016 22H,-217
04/21/2016 21H,23
04/21/2016 20H,41
04/21/2016 19H,50
04/21/2016 18H,157
04/21/2016 17H,82
04/21/2016 16H,90
04/21/2016 15H,139
04/21/2016 14H,-49
04/21/2016 13H,-30
04/21/2016 12H,-112
04/21/2016 11H,-144
04/21/2016 10H,-408
04/21/2016 09H,-751
04/21/2016 08H,-629
04/21/2016 07H,-303
04/21/2016 06H,-495
04/21/2016 05H,-274
04/21/2016 04H,-340
04/21/2016 03H,-281
04/21/2016 02H,-108
04/21/2016 01H,-221
04/21/2016 00H,-351
04/20/2016 23H,-137
04/20/2016 22H,-49
04/20/2016 21H,139
04/20/2016 20H,258
04/20/2016 19H,444
04/20/2016 18H,485
04/20/2016 17H,247
04/20/2016 16H,167
04/20/2016 15H,200
04/20/2016 14H,51
04/20/2016 13H,62
04/20/2016 12H,-121
04/20/2016 11H,107
04/20/2016 10H,-425
04/20/2016 09H,-875
04/20/2016 08H,-883
04/20/2016 07H,-857
04/20/2016 06H,-853
04/20/2016 05H,-692
04/20/2016 04H,-194
04/20/2016 03H,-202
04/20/2016 02H,-8
04/20/2016 01H,86
04/20/2016 00H,13
04/19/2016 23H,88
04/19/2016 22H,180
04/19/2016 21H,355
04/19/2016 20H,573
04/19/2016 19H,528
04/19/2016 18H,463
04/19/2016 17H,456
04/19/2016 16H,383
04/19/2016 15H,410
04/19/2016 14H,313
04/19/2016 13H,130
04/19/2016 12H,46
04/19/2016 11H,-164
04/19/2016 10H,-649
04/19/2016 09H,-743
04/19/2016 08H,-859
04/19/2016 07H,-861
04/19/2016 06H,-913
04/19/2016 05H,-622
04/19/2016 04H,-404
04/19/2016 03H,-20
04/19/2016 02H,-8
04/19/2016 01H,368
04/19/2016 00H,313
04/18/2016 23H,592
04/18/2016 22H,496
04/18/2016 21H,599
04/18/2016 20H,683
04/18/2016 19H,632
04/18/2016 18H,567
04/18/2016 17H,661
04/18/2016 16H,432
04/18/2016 15H,413
04/18/2016 14H,425
04/18/2016 13H,618
04/18/2016 12H,305
04/18/2016 11H,98
04/18/2016 10H,-310
04/18/2016 09H,-447
04/18/2016 08H,-646
04/18/2016 07H,-454
04/18/2016 06H,-577
04/18/2016 05H,-697
04/18/2016 04H,-488
04/18/2016 03H,-427
04/18/2016 02H,-307
04/18/2016 01H,-521
04/18/2016 00H,-421
04/17/2016 23H,-358
04/17/2016 22H,-397
04/17/2016 21H,-428
04/17/2016 20H,-209
04/17/2016 19H,-121
04/17/2016 18H,-171
04/17/2016 17H,-187
04/17/2016 16H,-195
04/17/2016 15H,-257
04/17/2016 14H,-402
04/17/2016 13H,-547
04/17/2016 12H,-760
04/17/2016 11H,-869
04/17/2016 10H,-885
04/17/2016 09H,-765
04/17/2016 08H,-570
04/17/2016 07H,-565
04/17/2016 06H,-473
04/17/2016 05H,-604
04/17/2016 04H,-388
04/17/2016 03H,-329
04/17/2016 02H,-624
04/17/2016 01H,-461
04/17/2016 00H,-656
04/16/2016 23H,-509
04/16/2016 22H,-351
04/16/2016 21H,-185
04/16/2016 20H,-249
04/16/2016 19H,-237
04/16/2016 18H,-124
04/16/2016 17H,-446
04/16/2016 16H,-107
04/16/2016 15H,-110
04/16/2016 14H,-12
04/16/2016 13H,-18
04/16/2016 12H,-316
04/16/2016 11H,-253
04/16/2016 10H,-221
04/16/2016 09H,-165
04/16/2016 08H,-332
04/16/2016 07H,-374
04/16/2016 06H,-300
04/16/2016 05H,-238
04/16/2016 04H,-669
04/16/2016 03H,-1000
04/16/2016 02H,-1079
04/16/2016 01H,-991
04/16/2016 00H,-1041
04/15/2016 23H,-954
04/15/2016 22H,-773
04/15/2016 21H,-643
04/15/2016 20H,-330
04/15/2016 19H,-299
04/15/2016 18H,-435
04/15/2016 17H,-484
04/15/2016 16H,-575
04/15/2016 15H,-740
04/15/2016 14H,-982
04/15/2016 13H,-1204
04/15/2016 12H,-1184
04/15/2016 11H,-1020
04/15/2016 10H,-1022
04/15/2016 09H,-980
04/15/2016 08H,-548
04/15/2016 07H,-472
04/15/2016 06H,-420
04/15/2016 05H,-860
04/15/2016 04H,-976
04/15/2016 03H,-986
04/15/2016 02H,-1292
04/15/2016 01H,-1427
04/15/2016 00H,-1317
04/14/2016 23H,-1120
04/14/2016 22H,-1114
04/14/2016 21H,-974
04/14/2016 20H,-1018
04/14/2016 19H,-1053
04/14/2016 18H,-1030
04/14/2016 17H,-1167
04/14/2016 16H,-1063
04/14/2016 15H,-1235
04/14/2016 14H,-1360
04/14/2016 13H,-1348
04/14/2016 12H,-1055
04/14/2016 11H,-1067
04/14/2016 10H,-1090
04/14/2016 09H,-1382
04/14/2016 08H,-1261
04/14/2016 07H,-1301
04/14/2016 06H,-1153
04/14/2016 05H,-1025
04/14/2016 04H,-780
04/14/2016 03H,-836
04/14/2016 02H,-970
04/14/2016 01H,-961
04/14/2016 00H,-1184
04/13/2016 23H,-1241
04/13/2016 22H,-1120
04/13/2016 21H,-1005
04/13/2016 20H,-870
04/13/2016 19H,-760
04/13/2016 18H,-759
04/13/2016 17H,-840
04/13/2016 16H,-751
04/13/2016 15H,-455
04/13/2016 14H,-375
04/13/2016 13H,-711
04/13/2016 12H,-689
04/13/2016 11H,-344
04/13/2016 10H,-265
04/13/2016 09H,-314
04/13/2016 08H,-651
04/13/2016 07H,-670
04/13/2016 06H,-778
04/13/2016 05H,-792
04/13/2016 04H,-344
04/13/2016 03H,-576
04/13/2016 02H,-700
04/13/2016 01H,-573
04/13/2016 00H,-723
04/12/2016 23H,-691
04/12/2016 22H,-667
04/12/2016 21H,-620
04/12/2016 20H,-596
04/12/2016 19H,-782
04/12/2016 18H,-590
04/12/2016 17H,-617
04/12/2016 16H,-371
04/12/2016 15H,-319
04/12/2016 14H,-669
04/12/2016 13H,-687
04/12/2016 12H,-631
04/12/2016 11H,-600
04/12/2016 10H,-656
04/12/2016 09H,-714
04/12/2016 08H,-861
04/12/2016 07H,-778
04/12/2016 06H,-859
04/12/2016 05H,-891
04/12/2016 04H,-862
04/12/2016 03H,-1014
04/12/2016 02H,-1066
04/12/2016 01H,-1145
04/12/2016 00H,-1182
04/11/2016 23H,-1065
04/11/2016 22H,-878
04/11/2016 21H,-1035
04/11/2016 20H,-1035
04/11/2016 19H,-1066
04/11/2016 18H,-1057
04/11/2016 17H,-1187
04/11/2016 16H,-1275
04/11/2016 15H,-1257
04/11/2016 14H,-1347
04/11/2016 13H,-1174
04/11/2016 12H,-1162
04/11/2016 11H,-1092
04/11/2016 10H,-988
04/11/2016 09H,-988
04/11/2016 08H,-978
04/11/2016 07H,-1072
04/11/2016 06H,-1342
04/11/2016 05H,-1288
04/11/2016 04H,-1222
04/11/2016 03H,-1190
04/11/2016 02H,-1404
04/11/2016 01H,-1431
04/11/2016 00H,-1406
04/10/2016 23H,-1408
04/10/2016 22H,-1281
04/10/2016 21H,-1124
04/10/2016 20H,-923
04/10/2016 19H,-883
04/10/2016 18H,-910
04/10/2016 17H,-903
04/10/2016 16H,-919
04/10/2016 15H,-959
04/10/2016 14H,-739
04/10/2016 13H,-884
04/10/2016 12H,-1093
04/10/2016 11H,-1296
04/10/2016 10H,-1400
04/10/2016 09H,-1454
04/10/2016 08H,-1447
04/10/2016 07H,-1327
04/10/2016 06H,-1321
04/10/2016 05H,-1256
04/10/2016 04H,-1262
04/10/2016 03H,-1376
04/10/2016 02H,-1475
04/10/2016 01H,-1476
04/10/2016 00H,-1515
04/9/2016 23H,-1522
04/9/2016 22H,-1461
04/9/2016 21H,-1266
04/9/2016 20H,-857
04/9/2016 19H,-760
04/9/2016 18H,-893
04/9/2016 17H,-963
04/9/2016 16H,-888
04/9/2016 15H,-897
04/9/2016 14H,-1057
04/9/2016 13H,-1178
04/9/2016 12H,-1325
04/9/2016 11H,-1426
04/9/2016 10H,-1345
04/9/2016 09H,-1184
04/9/2016 08H,-1246
04/9/2016 07H,-1161
04/9/2016 06H,-1148
04/9/2016 05H,-1085
04/9/2016 04H,-837
04/9/2016 03H,-848
04/9/2016 02H,-920
04/9/2016 01H,-854
04/9/2016 00H,-999
04/8/2016 23H,-1031
04/8/2016 22H,-860
04/8/2016 21H,-771
04/8/2016 20H,-914
04/8/2016 19H,-836
04/8/2016 18H,-809
04/8/2016 17H,-1020
04/8/2016 16H,-998
04/8/2016 15H,-946
04/8/2016 14H,-812
04/8/2016 13H,-696
04/8/2016 12H,-989
04/8/2016 11H,-1006
04/8/2016 10H,-1015
04/8/2016 09H,-703
04/8/2016 08H,-652
04/8/2016 07H,-769
04/8/2016 06H,-792
04/8/2016 05H,-1011
04/8/2016 04H,-986
04/8/2016 03H,-945
04/8/2016 02H,-1109
04/8/2016 01H,-1214
04/8/2016 00H,-1364
04/7/2016 23H,-1322
04/7/2016 22H,-1367
04/7/2016 21H,-1308
04/7/2016 20H,-1318
04/7/2016 19H,-1083
04/7/2016 18H,-1021
04/7/2016 17H,-1077
04/7/2016 16H,-1254
04/7/2016 15H,-1135
04/7/2016 14H,-1209
04/7/2016 13H,-1329
04/7/2016 12H,-1333
04/7/2016 11H,-1355
04/7/2016 10H,-1124
04/7/2016 09H,-1299
04/7/2016 08H,-1361
04/7/2016 07H,-1304
04/7/2016 06H,-1425
04/7/2016 05H,-1447
04/7/2016 04H,-1225
04/7/2016 03H,-1600
04/7/2016 02H,-1416
04/7/2016 01H,-1421
04/7/2016 00H,-1435
04/6/2016 23H,-1575
04/6/2016 22H,-1241
04/6/2016 21H,-1184
04/6/2016 20H,-1088
04/6/2016 19H,-1032
04/6/2016 18H,-1360
04/6/2016 17H,-1292
04/6/2016 16H,-1521
04/6/2016 15H,-1570
04/6/2016 14H,-1419
04/6/2016 13H,-1423
04/6/2016 12H,-1355
04/6/2016 11H,-1435
04/6/2016 10H,-1500
04/6/2016 09H,-1515
04/6/2016 08H,-1535
04/6/2016 07H,-1646
04/6/2016 06H,-1581
04/6/2016 05H,-1617
04/6/2016 04H,-1462
04/6/2016 03H,-1553
04/6/2016 02H,-1429
04/6/2016 01H,-1460
04/6/2016 00H,-1631
04/5/2016 23H,-1565
04/5/2016 22H,-1532
04/5/2016 21H,-1530
04/5/2016 20H,-1489
04/5/2016 19H,-1468
04/5/2016 18H,-1393
04/5/2016 17H,-1448
04/5/2016 16H,-1455
04/5/2016 15H,-1472
04/5/2016 14H,-1399
04/5/2016 13H,-1412
04/5/2016 12H,-1493
04/5/2016 11H,-1338
04/5/2016 10H,-1527
04/5/2016 09H,-1542
04/5/2016 08H,-1224
04/5/2016 07H,-1228
04/5/2016 06H,-1204
04/5/2016 05H,-1202
04/5/2016 04H,-1220
04/5/2016 03H,-1188
04/5/2016 02H,-1100
04/5/2016 01H,-1139
04/5/2016 00H,-1171
04/4/2016 23H,-1188
04/4/2016 22H,-1069
04/4/2016 21H,-1081
04/4/2016 20H,-1082
04/4/2016 19H,-1092
04/4/2016 18H,-1124
04/4/2016 17H,-1205
04/4/2016 16H,-1270
04/4/2016 15H,-1206
04/4/2016 14H,-1208
04/4/2016 13H,-1183
04/4/2016 12H,-1146
04/4/2016 11H,-1109
04/4/2016 10H,-874
04/4/2016 09H,-844
04/4/2016 08H,-1051
04/4/2016 07H,-1177
04/4/2016 06H,-1153
04/4/2016 05H,-956
04/4/2016 04H,-818
04/4/2016 03H,-1031
04/4/2016 02H,-1020
04/4/2016 01H,-1043
04/4/2016 00H,-1206
04/3/2016 23H,-1066
04/3/2016 22H,-934
04/3/2016 21H,-1002
04/3/2016 20H,-1058
04/3/2016 19H,-942
04/3/2016 18H,-780
04/3/2016 17H,-801
04/3/2016 16H,-813
04/3/2016 15H,-806
04/3/2016 14H,-1025
04/3/2016 13H,-907
04/3/2016 12H,-772
04/3/2016 11H,-696
04/3/2016 10H,-887
04/3/2016 09H,-970
04/3/2016 08H,-828
04/3/2016 07H,-858
04/3/2016 06H,-828
04/3/2016 05H,-635
04/3/2016 04H,-211
04/3/2016 03H,-374
04/3/2016 02H,-239
04/3/2016 01H,-359
04/3/2016 00H,-571
04/2/2016 23H,-404
04/2/2016 22H,-413
04/2/2016 21H,-306
04/2/2016 20H,-435
04/2/2016 19H,-255
04/2/2016 18H,-101
04/2/2016 17H,-219
04/2/2016 16H,-350
04/2/2016 15H,-533
04/2/2016 14H,-411
04/2/2016 13H,-191
04/2/2016 12H,-401
04/2/2016 11H,-363
04/2/2016 10H,-313
04/2/2016 09H,-250
04/2/2016 08H,-465
04/2/2016 07H,-481
04/2/2016 06H,-308
04/2/2016 05H,-23
04/2/2016 04H,-98
04/2/2016 03H,238
04/2/2016 02H,210
04/2/2016 01H,470
04/2/2016 00H,306
04/1/2016 23H,396
04/1/2016 22H,512
04/1/2016 21H,577
04/1/2016 20H,422
04/1/2016 19H,299
04/1/2016 18H,52
04/1/2016 17H,47
04/1/2016 16H,-100
04/1/2016 15H,-116
04/1/2016 14H,-164
04/1/2016 13H,-348
04/1/2016 12H,-414
04/1/2016 11H,-418
04/1/2016 10H,-836
04/1/2016 09H,-972
04/1/2016 08H,-913
04/1/2016 07H,-923
04/1/2016 06H,-799
04/1/2016 05H,-513
04/1/2016 04H,165
04/1/2016 03H,413
04/1/2016 02H,347
04/1/2016 01H,-97
04/1/2016 00H,-278
03/31/2016 23H,-346
03/31/2016 22H,-530
03/31/2016 21H,-520
03/31/2016 20H,-370
03/31/2016 19H,-254
03/31/2016 18H,-210
03/31/2016 17H,-468
03/31/2016 16H,-362
03/31/2016 15H,-467
03/31/2016 14H,-236
03/31/2016 13H,-204
03/31/2016 12H,-453
03/31/2016 11H,-78
03/31/2016 10H,-492
03/31/2016 09H,-374
03/31/2016 08H,-134
03/31/2016 07H,-153
03/31/2016 06H,-50
03/31/2016 05H,48
03/31/2016 04H,-81
03/31/2016 03H,-81
03/31/2016 02H,34
03/31/2016 01H,-313
03/31/2016 00H,-258
03/30/2016 23H,-181
03/30/2016 22H,-8
03/30/2016 21H,-81
03/30/2016 20H,-136
03/30/2016 19H,-192
03/30/2016 18H,-161
03/30/2016 17H,-352
03/30/2016 16H,-338
03/30/2016 15H,-285
03/30/2016 14H,-267
03/30/2016 13H,-191
03/30/2016 12H,-314
03/30/2016 11H,-119
03/30/2016 10H,-381
03/30/2016 09H,-507
03/30/2016 08H,-617
03/30/2016 07H,-359
03/30/2016 06H,-334
03/30/2016 05H,-262
03/30/2016 04H,70
03/30/2016 03H,98
03/30/2016 02H,164
03/30/2016 01H,-39
03/30/2016 00H,-447
03/29/2016 23H,-338
03/29/2016 22H,-140
03/29/2016 21H,-85
03/29/2016 20H,23
03/29/2016 19H,101
03/29/2016 18H,226
03/29/2016 17H,208
03/29/2016 16H,91
03/29/2016 15H,76
03/29/2016 14H,112
03/29/2016 13H,97
03/29/2016 12H,-155
03/29/2016 11H,-104
03/29/2016 10H,-313
03/29/2016 09H,-426
03/29/2016 08H,-483
03/29/2016 07H,-535
03/29/2016 06H,-468
03/29/2016 05H,-310
03/29/2016 04H,-89
03/29/2016 03H,70
03/29/2016 02H,-41
03/29/2016 01H,-236
03/29/2016 00H,-401
03/28/2016 23H,-239
03/28/2016 22H,-25
03/28/2016 21H,84
03/28/2016 20H,19
03/28/2016 19H,-129
03/28/2016 18H,-303
03/28/2016 17H,-264
03/28/2016 16H,-279
03/28/2016 15H,-201
03/28/2016 14H,-215
03/28/2016 13H,-276
03/28/2016 12H,-270
03/28/2016 11H,-88
03/28/2016 10H,-4
03/28/2016 09H,-203
03/28/2016 08H,-105
03/28/2016 07H,-192
03/28/2016 06H,-116
03/28/2016 05H,-46
03/28/2016 04H,391
03/28/2016 03H,361
03/28/2016 02H,71
03/28/2016 01H,53
03/28/2016 00H,47
03/27/2016 23H,53
03/27/2016 22H,295
03/27/2016 21H,413
03/27/2016 20H,313
03/27/2016 19H,250
03/27/2016 18H,243
03/27/2016 17H,59
03/27/2016 16H,-171
03/27/2016 15H,-290
03/27/2016 14H,-252
03/27/2016 13H,-288
03/27/2016 12H,-470
03/27/2016 11H,-344
03/27/2016 10H,-366
03/27/2016 09H,-222
03/27/2016 08H,-172
03/27/2016 07H,-41
03/27/2016 06H,-224
03/27/2016 05H,-367
03/27/2016 04H,33
03/27/2016 03H,32
03/27/2016 02H,-99
03/27/2016 01H,-168
03/27/2016 00H,-373
03/26/2016 23H,-204
03/26/2016 22H,43
03/26/2016 21H,-217
03/26/2016 20H,14
03/26/2016 19H,-14
03/26/2016 18H,-269
03/26/2016 17H,-258
03/26/2016 16H,-361
03/26/2016 15H,-267
03/26/2016 14H,-284
03/26/2016 13H,-276
03/26/2016 12H,-139
03/26/2016 11H,81
03/26/2016 10H,21
03/26/2016 09H,48
03/26/2016 08H,22
03/26/2016 07H,238
03/26/2016 06H,427
03/26/2016 05H,354
03/26/2016 04H,164
03/26/2016 03H,81
03/26/2016 02H,-94
03/26/2016 01H,-75
03/26/2016 00H,-504
03/25/2016 23H,-548
03/25/2016 22H,-214
03/25/2016 21H,-55
03/25/2016 20H,-108
03/25/2016 19H,-284
03/25/2016 18H,-749
03/25/2016 17H,-672
03/25/2016 16H,-419
03/25/2016 15H,-303
03/25/2016 14H,-216
03/25/2016 13H,-170
03/25/2016 12H,41
03/25/2016 11H,155
03/25/2016 10H,30
03/25/2016 09H,-20
03/25/2016 08H,-15
03/25/2016 07H,115
03/25/2016 06H,219
03/25/2016 05H,76
03/25/2016 04H,164
03/25/2016 03H,299
03/25/2016 02H,305
03/25/2016 01H,-95
03/25/2016 00H,-292
03/24/2016 23H,-222
03/24/2016 22H,-142
03/24/2016 21H,-162
03/24/2016 20H,-123
03/24/2016 19H,-70
03/24/2016 18H,94
03/24/2016 17H,176
03/24/2016 16H,182
03/24/2016 15H,215
03/24/2016 14H,188
03/24/2016 13H,97
03/24/2016 12H,-110
03/24/2016 11H,100
03/24/2016 10H,-94
03/24/2016 09H,-82
03/24/2016 08H,-62
03/24/2016 07H,7
03/24/2016 06H,83
03/24/2016 05H,-12
03/24/2016 04H,-20
03/24/2016 03H,-101
03/24/2016 02H,-102
03/24/2016 01H,-103
03/24/2016 00H,-108
03/23/2016 23H,188
03/23/2016 22H,342
03/23/2016 21H,-39
03/23/2016 20H,-10
03/23/2016 19H,100
03/23/2016 18H,-101
03/23/2016 17H,-27
03/23/2016 16H,-37
03/23/2016 15H,-243
03/23/2016 14H,-429
03/23/2016 13H,-443
03/23/2016 12H,-176
03/23/2016 11H,-49
03/23/2016 10H,94
03/23/2016 09H,361
03/23/2016 08H,387
03/23/2016 07H,528
03/23/2016 06H,209
03/23/2016 05H,-149
03/23/2016 04H,-333
03/23/2016 03H,-378
03/23/2016 02H,-258
03/23/2016 01H,-255
03/23/2016 00H,-452
03/22/2016 23H,-173
03/22/2016 22H,-6
03/22/2016 21H,158
03/22/2016 20H,184
03/22/2016 19H,124
03/22/2016 18H,201
03/22/2016 17H,191
03/22/2016 16H,298
03/22/2016 15H,253
03/22/2016 14H,263
03/22/2016 13H,187
03/22/2016 12H,104
03/22/2016 11H,174
03/22/2016 10H,-211
03/22/2016 09H,-249
03/22/2016 08H,-396
03/22/2016 07H,-415
03/22/2016 06H,-322
03/22/2016 05H,-206
03/22/2016 04H,-292
03/22/2016 03H,71
03/22/2016 02H,-255
03/22/2016 01H,-611
03/22/2016 00H,-720
03/21/2016 23H,-806
03/21/2016 22H,-696
03/21/2016 21H,-688
03/21/2016 20H,-659
03/21/2016 19H,-808
03/21/2016 18H,-878
03/21/2016 17H,-977
03/21/2016 16H,-971
03/21/2016 15H,-829
03/21/2016 14H,-678
03/21/2016 13H,-700
03/21/2016 12H,-381
03/21/2016 11H,-463
03/21/2016 10H,-545
03/21/2016 09H,-599
03/21/2016 08H,-679
03/21/2016 07H,-353
03/21/2016 06H,-533
03/21/2016 05H,-413
03/21/2016 04H,-352
03/21/2016 03H,-205
03/21/2016 02H,-134
03/21/2016 01H,-473
03/21/2016 00H,-353
03/20/2016 23H,-156
03/20/2016 22H,168
03/20/2016 21H,203
03/20/2016 20H,216
03/20/2016 19H,243
03/20/2016 18H,342
03/20/2016 17H,308
03/20/2016 16H,211
03/20/2016 15H,164
03/20/2016 14H,108
03/20/2016 13H,30
03/20/2016 12H,-103
03/20/2016 11H,-425
03/20/2016 10H,-542
03/20/2016 09H,-430
03/20/2016 08H,-509
03/20/2016 07H,-478
03/20/2016 06H,-293
03/20/2016 05H,-348
03/20/2016 04H,-15
03/20/2016 03H,-74
03/20/2016 02H,188
03/20/2016 01H,103
03/20/2016 00H,27
03/19/2016 23H,-35
03/19/2016 22H,79
03/19/2016 21H,80
03/19/2016 20H,64
03/19/2016 19H,96
03/19/2016 18H,185
03/19/2016 17H,-25
03/19/2016 16H,47
03/19/2016 15H,48
03/19/2016 14H,-41
03/19/2016 13H,-91
03/19/2016 12H,-145
03/19/2016 11H,-308
03/19/2016 10H,-131
03/19/2016 09H,11
03/19/2016 08H,-148
03/19/2016 07H,-200
03/19/2016 06H,-304
03/19/2016 05H,36
03/19/2016 04H,350
03/19/2016 03H,320
03/19/2016 02H,14
03/19/2016 01H,-66
03/19/2016 00H,-252
03/18/2016 23H,-62
03/18/2016 22H,125
03/18/2016 21H,119
03/18/2016 20H,146
03/18/2016 19H,66
03/18/2016 18H,200
03/18/2016 17H,172
03/18/2016 16H,158
03/18/2016 15H,131
03/18/2016 14H,79
